Year,Month,Day,Hour,Electronics_Laptops,Electronics_Smartphones,Electronics_Headphones,Clothing_Men_Shirts,Clothing_Women_Dresses,Clothing_Kids_Pants,Home_Appliances_Refrigerators,Home_Appliances_Washers,Home_Decor_Curtains,Home_Decor_Rugs,Beauty_Makeup,Beauty_Skincare,Sports_Outdoor_Gear,Sports_Fitness_Equipment,Toys_Dolls,Online_Traffic,Store_Traffic,Marketing_Spend,Cost,Profit_Margin,Customer_Age_Group,Customer_Region,Holiday_Flag,Toys_Educational,Food_Beverages_Snacks,Food_Beverages_Organic,Automotive_Accessories,Automotive_Replacement_Parts
2020,8,1,7,67.18,173.37,6.83,18.9,2.97,0.66,807.17,137.57,23.87,18.12,2.42,65.18,43.79,36.06,20.33,424.21,368.56,341.82,589.7,22.76,42,East,0,35.87,4.4,5.77,6.43,197.6
2020,8,1,8,239.81,3.52,84.56,13.22,30.03,1.57,179.85,13.53,27.36,78.16,1.84,1.28,57.31,105.62,11.33,84.31,320.38,294.75,899.59,5.65,42,North,0,14.03,1.21,9.4,15.97,81.6
2020,8,1,9,527.02,224.33,3.5,6.52,20.21,6.23,386.58,32,21.61,115.88,17.92,28.07,29.34,98.52,9.71,457.06,419.39,462.35,789.33,17.49,51,East,0,18.76,0.6,7.88,30.74,80.13
2020,8,1,10,208.28,29.26,218.31,9.44,24.8,12.94,1072.19,13.16,3,33.96,0.92,0.64,49.14,129.6,0.95,253.03,288.81,113.38,408.34,5.89,67,West,0,26.02,8.89,5.07,12.34,51.3
2020,8,1,11,202.94,217.51,47.34,19.49,15.12,6.74,100.53,204.83,0.51,49.39,2.62,9.84,2.41,72.19,10.03,329.16,435.55,205.53,506.55,8.91,25,South,0,11.55,2.08,1.54,57.74,1.68
2020,8,1,12,230.76,107.55,17.41,25.26,1.6,0.61,262.02,5.19,28.96,1.65,11.06,7.86,9.07,168.58,17.85,225.55,268.53,343.1,577.42,10.96,23,East,1,12.04,0.9,1.4,57.42,105.08
2020,8,1,13,535.89,200.56,21.39,3.8,10.77,0.14,131.26,34.36,14.63,7.45,4.55,3.6,148.67,53.66,7,796.39,255.87,102.48,850.95,14.39,67,West,0,14.23,0.11,8.99,28.01,20
2020,8,1,14,686.24,137.35,90.87,7.58,7.11,1.74,235.85,403.59,29.94,82.56,17.71,3.36,4.89,3.5,2.49,724.54,297.66,493.22,811.4,14.19,42,West,0,15.85,1.33,2.59,7.68,19.9
2020,8,1,15,70.43,128.06,31.09,13.33,18.2,0.65,110.33,206.91,22.4,76.56,0.6,19.49,24.03,53.74,1.12,484.99,288.2,170.24,595.77,9.82,39,East,0,10.39,0.1,1.4,5.18,79.03
2020,8,1,16,250.56,6.46,21.95,48.35,46.47,7.66,296.65,92.38,38.06,52.56,7.27,75.19,15.73,19.28,8.58,607.51,213.73,360.66,423.77,20.94,20,North,0,54.47,2.85,14.02,29.06,15.55
2020,8,1,17,31.8,461.26,16.36,1.75,10.92,14.84,887.8,75.62,4.52,55.23,16.38,6.78,36.99,90.17,4.09,688.93,273.11,277.05,227.93,13.53,60,South,0,13.37,5.72,9.3,32.78,96.63
2020,8,1,18,31.43,533.4,42.02,1.69,11.07,0.1,44.34,133.87,13.31,1.78,3.65,17.86,10.26,54.75,14.58,661.95,395.82,333.71,772.68,24.31,18,East,0,15.22,0.44,1.92,7.59,43.24
2020,8,1,19,121.91,103.17,1.56,29.26,37.97,14.16,497.68,20.62,17.25,7.9,1.46,10.87,26.49,191.97,2.45,374.43,355.6,166.78,946.54,17.86,37,West,0,1.48,3.97,6.06,8.37,24.64
2020,8,1,20,76.09,345.22,13.84,33.49,103.3,34.47,329.93,0.87,30.81,34.41,2.41,48.65,7.76,112.97,12.07,581.65,357.28,166.56,504.39,7.99,18,West,0,5.74,3.48,6.27,76.98,218.68
2020,8,1,21,20.75,117.11,75.21,19.96,4.55,7.85,170.14,37.85,8.86,17,2.24,7.84,3.43,13.18,10.3,549.99,380.52,423.87,816.66,9.36,61,East,0,55.32,3.55,0.08,27.76,34.96
2020,8,1,22,55.86,231.66,81.51,22.83,8.57,0.58,749.98,71.94,48.41,28.85,5.38,0.6,24.1,10.53,4.23,523.83,226.89,497.86,846.3,20.7,61,West,0,7.97,3.45,6.3,82.66,143.66
2020,8,1,23,98.43,93.84,88.27,25.81,19.46,13.42,392.04,107.11,5.2,28.03,2.55,42.68,12.24,83.09,3.37,393.17,295.56,293.66,995.61,13.76,68,North,0,8.89,1.06,6.99,25.5,58.76
2020,8,2,0,232.82,215.35,56.54,9.58,60.58,11.77,111.48,214.45,2,9.35,0.26,6.43,3.2,6.26,12.44,457.39,290.12,244.97,825.75,17.29,20,North,0,13.76,0.31,0.29,75.42,41.76
2020,8,2,1,122.81,551.38,116.04,0.88,39.27,47.04,92.63,75.13,16.78,66.15,2.42,20.13,39.41,39.47,6.05,433.55,158.27,176.35,858.47,6.92,21,East,0,18.6,2.23,2.87,9.87,59.33
2020,8,2,2,1.36,105.74,5.77,57.56,24.44,7.4,301.42,99.45,20.15,14.11,0.41,36.76,50.34,15.31,6.88,788.42,351,168.25,533.49,24.41,42,South,0,14.23,3.57,1.38,24.12,52.9
2020,8,2,3,119.37,205.42,12.54,11.16,6.88,7.95,453.15,356.1,16.48,60.82,1.23,44.75,94.14,32.25,8.77,727.82,362.99,396.73,772.61,17.07,38,North,0,8.37,1.21,1.04,10.33,48.58
2020,8,2,4,365.38,31.85,51.9,11.88,1.85,10.25,173.72,195.97,28.05,72.21,27.6,7.8,6.92,83.16,41.88,425.27,203.56,268.84,302.84,11.51,49,East,0,14.82,6.28,0.37,82.76,124.95
2020,8,2,5,118.16,183.63,41.14,3.33,8.16,9.19,1048.03,212.57,28.03,42.9,4.59,0.2,123.35,42.36,10.98,447.78,317.31,471.56,404.03,9.44,42,East,0,4.03,3.52,3.65,40.33,73.12
2020,8,2,6,72.5,102.73,13.38,19.74,5.62,20.73,308.77,15.5,8.25,53.3,2.07,47.46,42.21,11.77,3.59,613.2,174.59,317.73,312.15,14.67,25,East,0,3.22,3.55,12.49,14.07,157.75
2020,8,2,7,303.13,282,50.48,0.21,3.45,3.92,1395.68,172.23,7.76,95.62,0.64,5.23,137.05,16.89,8.18,538.89,244.69,309.52,839.64,20.34,40,East,0,8.89,2.68,0.33,11.52,75.79
2020,8,2,8,91.81,40.44,27.05,6.49,34.67,11.74,99.37,46.11,24.05,4.58,8.58,7.69,6.73,28.6,1.77,552.2,368.05,110.12,395.68,17.75,59,West,0,18.51,1.62,10.53,35.44,136.81
2020,8,2,9,255.05,159.46,16.11,3.52,23.13,3.72,10.73,48.33,32.58,79.16,14.76,40.54,13.88,96.89,7.38,546.65,318.16,485.13,535.24,17.31,67,North,0,20.6,4.27,1.37,27.62,77.35
2020,8,2,10,304.47,291.92,12.89,16.93,11.88,0.63,305.83,125.98,6.5,46.53,9.17,4.75,42.52,79.93,3.71,459.48,156.37,174.02,887.97,10.73,25,North,0,54.88,4.53,3.01,27.83,43.86
2020,8,2,11,49.65,174.35,3.98,11.78,6.04,12.89,185.39,398.22,1.61,12.31,0.98,0.31,18.1,42.3,14.56,743.97,292.13,339.86,993.78,10.5,33,West,0,31.17,4.4,1.11,147.43,57.23
2020,8,2,12,284.6,374.01,38.81,33.42,1.3,1.99,396.24,116.27,42.44,46.4,12.84,7.52,29.68,12.29,14.25,353.76,365.24,373.06,350.29,10.81,68,South,0,11.12,0.56,2.54,29.53,26.76
2020,8,2,13,71.76,161.11,37.53,14.91,14.05,1.53,114.45,0.34,14.04,43.98,1.55,48.65,1.26,13.05,9.66,504.75,123.54,420.23,499.88,12.35,58,South,0,9.44,2.27,5.79,8.19,108.15
2020,8,2,14,217.56,162.51,17.94,14.36,18.28,2.93,61.59,421.83,13.82,9.11,0.12,45.8,23.65,20.24,9.25,337.88,77.51,483.89,544.5,15.22,24,South,0,34.16,0.34,1.45,35.75,154.38
2020,8,2,15,363.97,87.53,16.21,3.21,31.86,4.41,316.96,429.51,43.44,16.28,4.22,45.44,189.98,108.1,7.13,262.96,343.15,440.72,208.54,20.58,29,North,1,46.7,2.66,1.47,18.27,170.51
2020,8,2,16,285.06,82.25,122.84,36.43,14.52,13.83,421.32,350.57,18.79,31.47,1.96,35,87.3,31.61,0.28,647.24,265.62,372.58,964.63,21.2,30,West,0,12.14,0.99,8.5,18.3,14.46
2020,8,2,17,33.13,50.02,32.83,15.07,5.15,5.83,330.07,241.87,26.23,7.74,9.99,30.61,77.2,83.74,1.38,658.3,242.7,232.34,959.62,12.91,18,South,0,14.05,4.7,5.62,11.17,72.82
2020,8,2,18,79.82,332.39,74.77,7.09,9.23,3.44,258.9,28.45,19.51,25.04,14.58,60.86,27.52,26.63,0.35,91.95,300.71,372.71,566.14,19.34,48,North,0,26.6,3.56,5.68,79.75,4.42
2020,8,2,19,54.98,264.68,2.92,0.14,1.75,0.96,273.91,21.23,8.58,56.26,14.08,30.1,19.69,64.92,3.9,699.7,216.42,443.33,694.33,17.71,31,South,0,12.86,6.76,10.5,26.26,25.35
2020,8,2,20,227.3,90.54,3.67,16.81,8.82,9.58,839.59,166.49,1.32,34.48,4.85,1.11,100.56,69.52,4.32,637.48,219.91,477.72,355.29,14.47,42,North,0,0.19,2.85,1.77,72.42,78.74
2020,8,2,21,257.24,93.72,8.7,46.55,4.06,17.85,103.79,559.79,34.39,3.81,2.46,1.51,2.84,53.33,19.65,783.09,240.75,390.09,725.68,11.21,41,North,0,6.37,4.15,1.22,48.42,21.34
2020,8,2,22,338.25,81.97,13.61,14.6,1.16,13.55,604.61,105.15,12.61,91.33,15.78,2.42,6.61,31.98,8.36,649.08,269.34,235.85,971.27,6.5,65,East,0,2.8,0.44,4.69,4.72,33.93
2020,8,2,23,180.87,34.2,4.02,7.85,22.24,0.23,3.39,37.23,13.73,26.63,8.85,3.54,10.07,95.36,2.47,674.16,324.27,332.58,962.88,7.22,60,East,0,5.05,0.15,0.87,33.75,63.93
2020,8,3,0,193.96,265.38,84.52,4.24,12.07,17.51,18.11,32.53,38.03,80.22,12.17,26.96,4.68,72.82,9.26,495.93,231.77,350.41,433.09,10.89,18,East,0,6.67,1.03,11.05,37.8,105.16
2020,8,3,1,121.07,267.53,8.73,2.11,55.31,3.44,802.66,129.92,15.24,47.6,1.62,42.15,38.23,47.89,0.87,742.49,388.62,200.98,622.65,23.73,49,South,0,16.03,1.32,1.07,2.57,52.57
2020,8,3,2,151.31,181.11,12.51,9.63,65.67,1.01,640.33,70.28,31.11,14.14,19.51,7.15,56.01,34.17,0.13,303.87,136.05,343.85,307.97,21.46,50,East,0,18.21,2.84,5.97,42.38,59.77
2020,8,3,3,199.79,324.24,81.85,36.23,22.82,13.57,358.09,127.41,8.12,29.94,16.46,6.4,31.95,113.54,1.22,390.19,99.51,142.95,334.32,13.16,18,North,0,25.91,8.37,3.58,10.31,22.63
2020,8,3,4,368.09,198.54,33.57,14.68,0.04,10.24,220.84,262.24,2.03,20.39,7.44,84.26,26.12,140.07,9.05,479.37,156.69,209.56,633.89,7.79,66,East,0,15.64,2.06,3.68,9.38,16.22
2020,8,3,5,353.62,252.48,64.96,3.36,1.62,6.86,122.2,168.32,42.4,58.93,27.17,5.45,2.01,102.22,3.22,575.04,233.69,487.33,729.66,13.42,38,South,0,13.47,1.81,2.24,9.54,32.02
2020,8,3,6,41.61,67.49,11,1.18,6.64,0.33,66.97,47.05,1.51,6.26,19.24,7.76,20.85,93.76,1.11,584.12,151.55,422.95,994.48,22.18,31,North,0,23.79,2.33,2.3,10.72,158.42
2020,8,3,7,520.63,0.83,92.09,13.64,19.5,13.87,155.14,609.32,16,35.62,21.39,69.69,78.57,139.71,4.05,514.89,208.96,450.48,477.53,20.98,53,South,0,34.82,4.42,15.91,0.48,44.51
2020,8,3,8,309.11,275.52,32.57,1.04,34.08,19.15,1131.99,317.55,4.49,8.45,9.14,22.15,42.98,2.08,20.03,321.1,300.2,493.16,576.94,22.04,44,North,0,9.8,4.37,10.93,16.37,81.73
2020,8,3,9,123.43,63.15,6.71,2.21,100.24,2.14,341.67,46.67,0.51,21.77,2.95,28.11,112.1,57.43,0.79,653.97,130.4,218.62,752.32,16.98,18,North,0,4.06,9.09,6.4,16.17,238.31
2020,8,3,10,309.01,53.03,11.6,15.38,21.3,2.84,850.38,162.88,2.35,21.1,1.63,2.91,127.35,199.46,14.46,496.05,460.12,256.62,765.39,11.1,37,West,0,6.36,3.23,9.37,11.15,55.47
2020,8,3,11,383.85,645.89,42.25,3.34,0.37,4.28,806.6,269.11,0.64,9.87,3.76,2.93,69.76,166.25,4.31,556.79,254.09,434.93,548.04,22.35,68,North,0,9.86,2.29,4.94,51.71,15.67
2020,8,3,12,223.03,180.48,41.29,4.83,63.4,19.7,543.13,360.16,10.96,19.14,6.67,1.23,31.46,129.7,4.17,694.42,227.21,323.72,600.92,7.64,20,South,0,2.15,0.98,2.52,10,162.55
2020,8,3,13,280.9,168.05,16.39,59.47,30.89,0.82,1018.71,188.38,3.04,29.52,0.21,30.3,115.79,56.93,11.29,472.16,305.76,312.95,947.08,12.57,46,East,0,14.66,1.44,9.79,186.64,136.92
2020,8,3,14,680.2,209.73,46.19,5.26,21.49,1.35,187.7,272.24,11.19,71.9,15.95,6.13,18.17,3.27,1.81,496.58,347.82,304.27,884.35,19.29,23,South,0,33,3.64,0.16,52.32,403.68
2020,8,3,15,665.81,32.79,36.5,12.88,106.93,20.62,612.99,45.7,8.07,21.7,16.87,4.92,86.46,45.66,1.37,449.96,425.35,392.24,433.06,14.19,50,South,0,14.04,2.62,0.93,25.57,21.8
2020,8,3,16,242.81,42,8.42,2.07,17.07,15.28,365.16,136.48,17.34,102.28,5.9,8.73,39.95,202.71,7.55,390.1,332.46,228.06,905.44,13.54,27,East,0,3.14,4.76,2.6,16.8,60.7
2020,8,3,17,470.9,456.83,15.1,27.6,43.18,7.6,16.7,146.35,16.98,47.14,4.61,15.17,21.51,68.76,3.87,536.68,298.26,153.41,281.29,18.07,52,North,0,38.21,1.09,4.65,0.6,2.78
2020,8,3,18,492.65,271.92,105.72,13.13,27.12,11.32,258.46,56.86,37.86,36.67,9.05,61.31,76.49,11.07,10.31,362.72,343.8,323.39,232.84,13.1,51,South,0,37.45,8.94,1.25,7.52,14.22
2020,8,3,19,500.46,1.45,17.84,14.79,23.56,9.74,326.86,5.77,4.82,7.65,24.68,44.5,14.77,26.84,2,578.53,274.06,148.58,841.21,16.28,51,South,0,14.23,9.06,12.78,8.94,90.62
2020,8,3,20,308.97,18.14,67.92,4.78,29.15,3.47,313.82,72.13,1.69,3.76,3.7,20.14,111.99,26.87,10.31,554.15,185.41,105.3,619.64,11.31,47,South,0,6.79,5.1,0.05,15.93,70.14
2020,8,3,21,489.24,201.96,54.32,10.54,32.14,14.12,42.39,66.32,14.95,30.96,12.01,27.23,18.37,115.28,1.62,438.04,275.74,377.6,226.01,13.14,42,East,0,27.63,3.53,0.56,12.36,89.45
2020,8,3,22,206.43,309.33,20.57,10.72,18.81,2.19,301.79,1.58,32.8,8,2.55,37.42,16.52,96.65,24.38,542.22,58.48,268.62,471.06,16.11,39,North,0,25.89,0.47,0.45,1.68,5.22
2020,8,3,23,54.32,139.09,17.02,12.5,6.61,17.73,626.26,318.21,5.64,0.9,15.3,19.38,14.02,90.8,7.59,552.77,360.27,289.47,625.14,5.88,53,East,0,3.85,1.79,0.33,12.88,195.61
2020,8,4,0,393.53,546.62,2.51,6.65,34.88,9.23,92.27,182.53,18.24,36.43,2.19,13.57,52.71,32.87,7.46,731.88,306.77,350.38,778.13,13.65,45,East,0,16.46,8.98,0.24,27.52,86.73
2020,8,4,1,63.32,73.95,31.2,1.73,3.33,6.69,88.88,9.07,56.84,15.06,2.99,2.22,19.28,33.76,8.86,604.56,396.59,210.18,376.86,11.28,46,East,0,11.46,0.53,5.75,18.25,78.38
2020,8,4,2,370.96,85.3,30.58,14.19,0.37,4.57,325.35,484.7,9.96,26.26,8.43,9.1,4.65,3.2,1.32,447.85,321.66,334.46,739.26,24.42,51,North,0,3.06,0.7,2.68,93,68.35
2020,8,4,3,39.67,263.36,7.69,21.35,23.11,14.8,270.57,4.78,3.22,14.8,0.99,8.7,89.52,51.41,7.86,373.77,347.01,222.21,799.5,7.54,19,South,0,5.15,1.17,0.27,188.73,44.1
2020,8,4,4,121.51,437.16,117.14,10.74,65.26,2.85,231.59,33.76,28.16,16.98,2.23,6.76,5.7,242.32,8.63,563.21,540.04,142.16,263.85,23.58,52,West,0,22.46,4.31,5.5,76.12,85.13
2020,8,4,5,292.19,235.51,82.59,8.05,41.94,7.9,77.69,119.36,18.21,17.13,18.44,0.36,120.91,188.72,0.64,693.1,306.86,483.87,848.54,21.16,26,West,0,4.82,4.94,6.69,58.95,51.83
2020,8,4,6,479.65,122.42,8.09,29.22,57.81,10.95,627.38,84.94,55.03,3.03,2.84,7.66,2.96,265.22,7.02,707.07,357.59,389.42,510.23,11.11,51,North,1,84.69,2.34,4.76,105.72,2.01
2020,8,4,7,860.44,224.36,19.7,40.31,22.94,8.27,1347.77,25.1,25.03,74.91,4.6,7.63,25.67,29.73,16.83,540.46,435.61,453.23,745.24,22.19,51,North,0,3.08,5.03,6.49,28.41,158.7
2020,8,4,8,399.69,141.49,70.02,5.78,35.75,1.12,942.93,10.69,7.54,70.33,16.91,18.43,60.5,10.15,8.6,577.36,249.37,277.42,624.43,14.36,19,North,1,2.57,0.81,9.88,1.55,63.05
2020,8,4,9,822.19,204.3,149.97,13.38,43.24,10.46,35.56,295.97,0.78,7.51,5.96,22.88,43.98,10.85,13.82,445.17,344.79,197.95,565.71,12.22,56,West,0,11.74,11.41,10.99,62.76,18.47
2020,8,4,10,227.41,411.49,115.34,8.14,16.22,17.28,138.5,246.46,18.28,56.87,6.67,16.77,11.38,41.06,1.06,618.23,241.4,157.17,941.26,7.65,50,South,1,10.12,0.71,3.74,19.32,85.22
2020,8,4,11,506.29,129.18,9.8,26.83,47.71,5.89,421.59,121.5,5.08,61.48,2.11,24.53,86.24,32.39,1.53,493.33,283.69,261.67,409.38,22.54,18,North,0,3.24,0.86,13.07,1.84,169.96
2020,8,4,12,306.6,57.01,4.41,13.97,18.98,15.87,655.21,185.8,18.08,27.81,3.27,30.81,6.81,176.35,15.89,388.89,414.67,299.34,576.68,5.66,62,North,0,9.45,1.17,3.57,7.87,91.73
2020,8,4,13,149.02,349.64,23.49,4.61,15.03,19.92,399.78,193.53,3.8,7.62,8.18,13.12,22.95,60.76,4.92,310.46,395.29,173.89,282.15,21.95,61,East,0,5.15,1.55,5.97,9.05,15.1
2020,8,4,14,42.44,113.62,5.25,18.76,33.33,16.95,217.01,129.97,29.67,89.4,1.47,19.32,1.84,206.51,3.49,436.83,278.76,278.28,869.34,12.95,35,North,0,6.88,0.08,19.21,10.46,219.6
2020,8,4,15,500.57,40.37,38.79,5.02,41.24,9.91,117.88,14.45,15.27,10.57,1,17.42,120.02,121.68,5.86,671.35,344.78,195.36,878.94,7.15,28,East,0,23.19,2.7,5.15,5.23,269.49
2020,8,4,16,418.77,81.38,17.41,5.82,21.23,7.23,65.05,158.82,43.65,47.89,1.62,10.5,27.15,62.48,3.65,437.11,436.81,162.73,934.49,20.88,55,West,1,26.34,0.24,6.77,46.1,19.21
2020,8,4,17,661.7,350.77,50.01,4.02,33.64,8.32,245.49,29.51,15.87,72.23,19.35,29.2,40.69,149.15,37.31,504.18,161.6,292.74,889.91,6.04,65,East,0,14.2,6.48,0.82,11.49,73.36
2020,8,4,18,362.77,416.14,39.81,2.84,38.44,4.77,109.03,34,12.94,19.58,3.65,7.07,29.15,35.73,1.33,253.32,425.76,392.76,802.39,9.39,41,South,0,9.71,0.57,2.77,30.72,59.06
2020,8,4,19,169.54,378.25,80.93,14.58,7.64,0.8,364.35,72.61,0.45,9.66,0.76,82.24,88.53,152.47,1.44,677.55,26.64,438.6,410.32,23.76,32,North,0,4.27,1.06,4.91,15.57,55.23
2020,8,4,20,618.33,323.19,80.7,1.76,10.79,27.81,552.12,86.64,23.31,12.94,31.38,8.12,1.63,24.19,1.75,451.65,205.99,190.66,477.94,21.35,59,South,0,10.99,1.34,3.44,79.48,113.96
2020,8,4,21,42.6,73.49,10.2,4.48,63.56,4.25,412.58,17.57,26.58,31.52,4.58,57.18,12.07,25.19,2.03,572.56,321.3,421.65,306.83,5.72,46,West,0,26.45,1.55,6.41,68.94,31.28
2020,8,4,22,404.97,380.61,6.85,13.88,27.69,7.6,302.78,55.87,19.45,27.1,18.55,0.69,58.04,304.83,15.03,456.17,292.18,473.17,362.86,9.9,19,North,0,3.24,4.21,4.03,22.02,13.36
2020,8,4,23,189.65,202.63,46.64,36.21,12.97,5.52,424.28,195.77,13.75,22.52,7.11,68.19,18.68,19.3,28.34,669.98,361.03,287.42,444.75,15.38,53,East,0,13.37,0.49,0.68,4.27,28.76
2020,8,5,0,162.8,92.91,43.07,19.17,10.37,13.44,279.9,347.31,3.44,20.15,3.45,27.41,24.26,54.93,9.53,246.25,417.59,184.23,320.46,19.19,46,West,0,25.9,6.3,6.04,18.33,114.59
2020,8,5,1,279.37,415.67,59.66,7.77,18.26,10.76,69.41,347.42,36.44,19.05,7.09,18.78,63.26,212.26,6.14,554.93,232.4,306.31,501.01,22.04,66,West,0,1.88,0.58,8.64,2.02,38.67
2020,8,5,2,132.55,166.54,106.59,51.13,13.05,7.77,171.49,122.36,6.58,18.15,4.61,58.43,25.46,135.21,7.87,537.26,305.73,156.28,843.08,10.31,56,North,0,14.29,0.42,5.11,84.01,59.34
2020,8,5,3,373.01,155.9,212.42,17.44,88.52,2.07,678.22,74.93,13.4,21.37,16.48,4.99,55.07,75.43,1.6,189.65,235.27,283.13,965.13,9.12,57,South,0,23.99,12.54,0.36,14.73,29.22
2020,8,5,4,251.71,41.33,93.43,9.03,11.79,4.9,139.23,77.21,23.55,27.87,7.15,48.39,60.58,162.44,5.99,526.96,319.36,173.99,333.08,11.43,35,West,0,14.76,1.9,3.3,32.09,69.19
2020,8,5,5,332.26,61.53,75.97,25.45,50.72,0,340.27,42.76,23.94,32.8,4.98,19.61,27.34,138.46,3.96,499.48,29.24,299.57,609.82,11.6,64,East,0,1.46,4.39,4.84,28.28,65.89
2020,8,5,6,207.06,38.65,9.94,14.39,51.88,2.84,401.32,211.21,12.76,34.82,17.8,2.59,21.54,14.95,24.46,709.65,461.06,191.11,468.95,9.25,56,West,0,14.21,1.47,10.68,32.65,8.65
2020,8,5,7,469.48,763.6,20.03,1.98,5.27,5.27,465.01,354.88,12.98,26.47,1.35,3.27,12.63,23.15,4.86,400.74,256.24,472.75,890.59,10.43,55,South,0,10.24,2.12,0.09,8.44,30.18
2020,8,5,8,15.94,81.51,43.18,18.97,45.1,17.62,343.31,207.38,22.44,4.3,2.47,3.32,6.63,60.82,2.14,530.38,245.79,176.54,435.01,24.44,51,East,0,0.6,0.99,4.62,17.35,247.55
2020,8,5,9,1061.34,164.35,73.34,2.12,5.98,0.36,37.02,182.7,20.81,9.5,2.21,15.63,78.25,70.63,16.8,503.71,342.42,323.7,612.76,20.49,53,East,0,9.33,4.61,1.62,65.16,12.84
2020,8,5,10,216.91,205.24,61.87,4.56,6.16,3.57,327.71,69.89,8.95,36.09,6.78,2.98,88.49,41.53,31.91,515.58,208.86,376.94,898.54,18.17,33,North,0,1.68,9.69,5.81,45.95,27.36
2020,8,5,11,171.1,230.1,29.74,0.9,104.96,5.24,107.28,261.22,12.2,43.52,2.38,14.83,1.47,7.08,14.1,331.06,350.65,246.86,979.85,8.41,26,South,0,4.93,2.13,5.47,12.37,21.13
2020,8,5,12,102.51,249.41,89.88,24.16,21.45,36.64,277.19,6.57,25.77,33.57,1.7,16.22,69.62,57.05,34.89,596.38,283.71,165.24,837.9,17.43,46,West,0,65.17,4.52,5.17,114.29,27.95
2020,8,5,13,214.19,419.74,21.63,3.58,14,30.72,754.24,28.62,27.65,40.42,11.62,4.53,18.7,378.61,3.71,830.97,228.14,490.58,458.45,24.24,46,West,0,0.87,5.16,0.03,5.54,87.19
2020,8,5,14,203.18,211.49,13.52,0.14,14.84,1.74,1214.64,268.42,15.67,11.12,13.36,3.7,7.6,227.41,10.43,364.29,147.8,163.42,912.98,9.25,21,West,1,12.09,3.83,3.73,142.82,22.24
2020,8,5,15,27.94,157.36,1.41,3.67,11.19,7.17,237.14,69.97,16.66,17.89,0.49,14.59,67.16,60.1,0.9,517.89,283.82,374.31,824.8,7.39,43,South,0,2.94,6.61,15.03,29.52,15.69
2020,8,5,16,366.06,1.01,33.57,36.94,1.97,25.79,418.2,200.12,13.17,56.93,13.81,8.52,70.95,98.53,0.46,330.11,615.59,279.72,274.24,9.18,42,West,0,7.69,1.05,1,22.49,11.86
2020,8,5,17,104.55,122.42,23.75,7.64,53.63,7.64,178.75,0.4,42.11,45.2,0.39,13.85,54,189.19,2.18,486.76,308.43,115.23,653.38,10.51,55,North,0,14.56,3.55,4.38,5.39,17.84
2020,8,5,18,220.69,41.23,79,9.87,31.02,2.22,459.37,162.12,22.84,85.66,2.62,40.07,54.96,132.73,1.8,501.56,222.22,216.6,990.07,23.41,55,East,0,20.35,0.89,7.63,30.47,5.92
2020,8,5,19,177.92,64.2,58.26,16.52,73.76,8.01,495.99,4.9,2.74,14.8,19.52,1.75,62.02,91.11,19.06,495.19,23.5,428.17,675.25,15.49,43,North,0,7.22,1.87,2.08,50.23,22.44
2020,8,5,20,81.49,70.45,4.12,2.92,18.83,4.01,49.74,46.52,17.81,6.82,2.54,59.27,5.49,260.22,16.25,394.34,272.7,193.18,985.28,22.74,29,East,0,25.19,5.33,5.3,8.77,66.81
2020,8,5,21,207.54,98.75,43.3,7.49,9.1,6.76,345.79,149.76,1.26,12.39,1.24,15.18,38.49,38.09,6.48,263.34,352.05,264.75,891.19,7.46,52,North,0,7.59,1.24,13.3,13.92,262.05
2020,8,5,22,212.48,59.01,85.3,0.77,10.79,23.05,615.6,88.82,11.4,9.9,3.08,1.38,105.18,61.39,1.06,779.97,230.36,327.07,631.98,10.03,48,West,0,8.32,1.78,1.35,10.56,46.59
2020,8,5,23,682.21,20.21,24.42,20.4,49.77,0.32,487.11,251.54,24.99,27.72,1.47,5.01,19.38,66.19,21.48,507.18,482.2,260.79,858.55,7.02,65,East,0,5.33,2.81,0.76,50.76,22.77
2020,8,6,0,613.8,185.76,6.81,6.08,2.94,10.42,342.37,238.15,13.59,26.21,2.62,28.92,28.74,1.64,22.82,238.65,371.86,209.79,513.07,5.89,55,West,0,4,0.53,4.76,30.44,151.59
2020,8,6,1,32.05,21.52,8.66,1.71,48.66,5.67,89.36,99.71,6.94,0.8,22.18,16.41,22.64,66.46,1.08,467.1,339.66,222.35,777.67,10.59,65,West,0,10.39,1.12,0.16,59.51,47.05
2020,8,6,2,75.83,220.01,140.26,2.36,29.16,18.15,705.99,27.85,16.35,10.92,14.1,12.16,51.51,282.77,14,634.5,270.78,489.49,453.37,22.43,25,East,0,8.08,11.73,3.12,3.04,63.88
2020,8,6,3,225.97,106.17,37.66,21.93,0.55,23.04,19.15,126.21,1.4,21.22,1.08,26.49,50.73,75.54,8.43,555.53,177,185.22,341.78,13.14,22,South,1,42.43,1.08,0.76,68.97,78.24
2020,8,6,4,382.33,220.26,39.72,2.25,45.87,1.97,117.34,103.73,20.4,65.98,0.68,65.18,38.21,262.85,3.57,545.2,442.7,471.34,620.6,10.9,42,North,0,4.36,1.02,4.01,87.04,74.46
2020,8,6,5,97.51,201.82,4.61,1.39,22.98,16.14,1045.51,243.79,9.71,104.8,3.42,10.76,20.82,104.53,7.03,481.16,204.91,420.06,202.74,19.4,32,South,0,3.32,0.1,32.29,25.62,11.18
