OBJECTID,PARKING_SPACE_ID,POST_ID,MS_PAY_STATION_ID,MS_SPACE_NUM,SENSOR_FLAG,ON_OFFSTREET_TYPE,OSP_ID,JURISDICTION,PM_DISTRICT_ID,BLOCKFACE_ID,ACTIVE_METER_FLAG,REASON_CODE,SMART_METER_FLAG,METER_TYPE,METER_VENDOR,METER_MODEL,CAP_COLOR,PCO_BEAT,OLD_RATE_AREA,STREET_ID,STREET_NAME,STREET_NUM,PARITY_DIGIT_POSITION,STREET_SEG_CTRLN_ID,ORIENTATION,LONGITUDE,LATITUDE,LEGISLATION_REF,LEGISLATION_DT,WORK_ORDER,COMMENTS,COLLECTION_ROUTE,COLLECTION_SUBROUTE,PMR_ROUTE,NFC_KEY,SPT_CODE,COLLECTION_ROUTE_DESC,COLLECTION_SUBROUTE_DESC,shape,data_as_of,data_loaded_at,analysis_neighborhood,supervisor_district,Analysis Neighborhoods,Neighborhoods,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts
155737,-,330-02930,-,0,,ON,,SFMTA,2,330021,M,-,,SS,IPS,M5,Grey,,,330,BRANNAN ST,293,,3073000,,-122.3917183016,37.7820028019,,,,,427,427-52,M-3,,,Brannan St: 200 - 500,5th & Brannan,POINT (-122.391718302 37.782002802),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,31,31,1,10
151230,-,440-61280,-,0,,ON,,SFMTA,21,440612,T,UK,,SS,IPS,M5,Grey,,,440,GEARY BLVD,6128,,6082201,,-122.4856701994,37.7801810008,,,,,DPT MOS,DPT MOS,B-4,,,,,POINT (-122.485670199 37.780181001),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Outer Richmond,1,29,8,8,8,4
151045,-,686-06390,-,0,,ON,,SFMTA,3,686061,M,-,,SS,IPS,M5,Grey,,,686,TURK ST,639,,12723000,,-122.41992209819999,37.7819905979,,,,,416,416-1,J-3,,,Turk St: 100 - 900,Turk Unit-700,POINT (-122.419922098 37.781990598),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,5,36,21,21,4,10
160836,-,446-03060,446-03002,6,,ON,,SFMTA,3,446032,M,-,,MS,MacKay,Elite,Grey,,,446,GROVE ST,306,,6556000,,-122.4219150019,37.7780423024,,,,,M-401,M401-2,J-5,,,Grove St: Fulton St: McAlliste,"Grove St: Unit, 100, 300",POINT (-122.421915002 37.778042302),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Hayes Valley,5,9,21,21,4,11
156400,-,593-05040,-,0,,ON,,SFMTA,13,593052,M,-,,SS,IPS,M5,Grey,,,593,O'FARRELL ST,504,,9729000,,-122.41317933709999,37.7858261672,,,,,113,113-2,E-1,,,Post - Geary - O Farrell,Post-Geary-Offarrell,POINT (-122.413179337 37.785826167),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,5,36,20,20,5,10
155399,-,422-01070,-,0,,ON,,SFMTA,1,422011,M,-,,SS,MacKay,mkBeacon,Black,,,422,FRONT ST,107,,5868000,,-122.3987069984,37.7925936998,,,,,214,214-1,I-1,,,Front St: Unit - 300,Front: Unit - 300,POINT (-122.398706998 37.7925937),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,3,8,108,108,6,3
156161,-,593-06120,-,0,,ON,,SFMTA,13,593062,M,-,,SS,IPS,M5,Red,,,593,O'FARRELL ST,612,,9731000,,-122.4150637013,37.785588898600004,,,,,113,113-2,E-1,,,Post - Geary - O Farrell,Post-Geary-Offarrell,POINT (-122.415063701 37.785588899),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,5,36,20,20,5,10
157222,-,651-02020,-,0,,ON,,SFMTA,1,651022,M,-,,SS,IPS,M5,Yellow,,,651,SANSOME ST,202,,11544000,,-122.4008955021,37.792279998699996,,,,,205,205-2,I-2,,,Sansome St: Unit-800 Battery S,Sansome: Unit - 800,POINT (-122.400895502 37.792279999),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,3,8,108,108,6,3
153379,-,444-05150,-,0,,ON,,SFMTA,1,444051,M,-,,SS,IPS,M5,Grey,,,444,GRANT AVE,515,,6391000,,-122.4058859979,37.791993002299996,,,,,204,204-3,I-4,,,Grant Ave: Unit -1500,Grant: 400 - 1100,POINT (-122.405885998 37.791993002),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,3,8,104,104,6,3
154733,-,336-14350,-,0,,ON,,SFMTA,15,336141,M,-,,SS,IPS,M5,Green,,,336,BUSH ST,1435,,3444000,,-122.4214148984,37.7884898976,,,,,114,114-1,D-1,,,Bush: 1100 - 1500,Bush: 1100-1500,POINT (-122.421414898 37.788489898),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Nob Hill,3,21,50,50,4,3
158453,-,470-05430,-,0,,ON,,SFMTA,1,470051,M,-,,SS,IPS,M5,Grey,,,470,HOWARD ST,543,,7033000,,-122.3970067014,37.7876406991,,,,,404,404-1,M-2,,,Howard St: Unit - 600 Bryan St,Howard Unit-600,POINT (-122.397006701 37.787640699),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,32,32,1,10
152955,-,582-00420,-,0,,ON,,SFMTA,1,582002,M,-,,SS,IPS,M5,Yellow,,,582,NEW MONTGOMERY ST,42,,9542000,,-122.4008972009,37.7876978022,,,,,DPT MOS,DPT MOS,M-2,,,,,POINT (-122.400897201 37.787697802),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,32,32,6,10
161721,-,370-01470,-,0,,ON,,SFMTA,4,370011,M,-,,SS,MacKay,mkBeacon,Black,,,370,CAPP ST,147,,3673000,,-122.4184980068,37.7637772811,,,,,301,301-3,R-2,,,Valencia 24th St 400 - 1200,Capp 100 - Hoff Unit,POINT (-122.418498007 37.763777281),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
156510,-,500-15340,-,0,,ON,,SFMTA,15,500152,M,-,,SS,IPS,M5,Grey,,,500,JACKSON ST,1534,,7395000,,-122.4209139009,37.7942602009,,,,,116,116-3,D-2,,,Sacramento 1600-1700,Jackson 1500- 1700,POINT (-122.420913901 37.794260201),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Russian Hill,3,32,105,105,4,3
159079,-,705-07150,-,0,,ON,,SFMTA,12,705071,M,-,,SS,IPS,M5,Grey,,,705,VALLEJO ST,715,,13095000,,-122.40931790110001,37.7984572993,,,,,206,206-1,G-4,,,Powell St: 1000 - 1700,"Green, Filbert, Powell, Union",POINT (-122.409317901 37.798457299),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Chinatown,3,6,106,106,6,3
157656,-,593-10360,-,0,,ON,,SFMTA,15,593102,M,-,,SS,IPS,M5,Grey,,,593,O'FARRELL ST,1036,,9736000,,-122.4226304979,37.7846385025,,,,,113,113-3,E-4,,,Post - Geary - O Farrell,Ofarrell 100-800 Post 900-700,POINT (-122.422630498 37.784638503),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Western Addition,2,39,100,100,4,11
154377,-,380-01040,-,0,,ON,,SFMTA,1,380012,M,-,,SS,IPS,M5,Red,,,380,DAVIS ST,104,,4606000,,-122.3975649976,37.7936797989,,,,,224,224-1,I-1,,,Davis St: Unit - 600,Davis: Unit - 200,POINT (-122.397564998 37.793679799),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,3,8,108,108,6,3
150707,-,902-00400,902-00003,28,,OFF,,SFMTA,5,350242,M,-,,MS,MacKay,EliteTango,Grey,,,350,CALIFORNIA ST,2450,,3558000,,-122.43492340270001,37.7890742001,,,,,M-907,M907-1,C-4,,,California - Steiner Sts: Lot,Cal _Steiner Lot,POINT (-122.434923403 37.7890742),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Pacific Heights,2,30,102,102,4,6
150996,-,123-12970,-,0,,ON,,SFMTA,24,123121,U,U4,,-,IPS,M5,-,,,123,23RD AVE,1297,,1218000,,-122.4815086012,37.763510798,,,,,,,A-5,,,,,POINT (-122.481508601 37.763510798),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Sunset/Parkside,4,35,39,39,10,7
155547,-,837-09210,-,0,,ON,,PORT,11,837091,M,-,,SS,IPS,M5,Grey,,,837,FRONT ST,921,,5875000,,-122.4002290011,37.800080298400005,,,,,606,606-5,Port 1,,,Green St; Vallejo St; Front St,Green,POINT (-122.400229001 37.800080298),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,3,8,77,77,6,3
156898,-,205-02250,-,0,,ON,,SFMTA,1,205021,U,UC,,SS,IPS,M5,Grey,,,205,05TH ST,225,,297000,,-122.4042556004,37.7810803008,,,,,,,N-3,,,,,POINT (-122.4042556 37.781080301),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,South of Market,6,34,32,32,1,10
158863,-,415-15120,-,0,,ON,,SFMTA,5,415152,M,-,,SS,IPS,M5,Red,,,415,FILLMORE ST,1512,,5546000,,-122.43272470100001,37.7837196001,,,,,102,102-51,C-3,,,Fillmore Flats: 1000 - 1500,Fillmore Flats,POINT (-122.432724701 37.7837196),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Western Addition,5,39,101,101,4,11
158113,-,202-00950,-,0,,ON,,SFMTA,1,202001,U,U6,,-,-,-,Blue,,,202,02ND ST,95,,131000,,-122.3998787996,37.7881769006,,,,,,,M-2,,,,,POINT (-122.3998788 37.788176901),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,108,108,6,10
157950,-,568-14120,-,0,,ON,,SFMTA,14,568142,M,-,,SS,IPS,M5,Grey,,,568,MISSION ST,1412,,9108000,,-122.41634319879999,37.7750294999,,,,,DPT MOS,DPT MOS,N-1,,,,,POINT (-122.416343199 37.7750295),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,South of Market,6,34,32,32,1,10
160570,-,470-12590,-,0,,ON,,SFMTA,14,470121,M,-,,SS,IPS,M5,Yellow,,,470,HOWARD ST,1259,,7051000,,-122.4129118991,37.7750754998,,,,,DPT MOS,DPT MOS,N-2,,,,,POINT (-122.412911899 37.7750755),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,South of Market,6,34,32,32,1,10
157756,-,667-12200,-,0,,ON,,SFMTA,4,667122,M,-,,SS,IPS,M5,Grey,,,667,SOUTH VAN NESS AVE,1220,,12030000,,-122.4164624007,37.7534181987,,,,,303,303-2,R-4,,,24 St (Lower): 2700 - 3300,24th St Lower,POINT (-122.416462401 37.753418199),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
155966,-,616-24050,-,0,,ON,,SFMTA,6,616241,M,-,,SS,IPS,M5,Grey,,,616,POWELL ST,2405,,10705000,,-122.41226059729999,37.8069778,,,,,201,201-52,F-1,,,Fishermans Wharf,Fishermans Wharf,POINT (-122.412260597 37.8069778),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,North Beach,3,23,99,99,6,3
153564,-,700-09371,-,0,,ON,,SFMTA,4,700091,U,U4,,-,-,-,-,,,700,VALENCIA ST,937,,13068000,,-122.4210899032,37.7577316543,,,,,,,R-3,,,,,POINT (-122.421089903 37.757731654),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
154052,-,658-00003,658-00003,0,,ON,,SFMTA,1,658001,P,,,MS,MacKay,Tango,Red,,,658,SPEAR ST,11,,12044000,,-122.3952453003,37.7935867988,,,,,M-405,M405-5,M-1,,,Folsom St: Main St: Spear St:,Spear St: Unit,POINT (-122.3952453 37.793586799),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,108,108,6,10
160906,-,568-23240,-,0,,ON,,SFMTA,4,568232,M,-,,SS,IPS,M5,Grey,,,568,MISSION ST,2324,,9121000,,-122.4192247016,37.7594791976,,,,,334,334-2,R-3,,,Mission St: 2100 - 2400,Mission 2100-2400,POINT (-122.419224702 37.759479198),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
161664,-,470-08730,-,0,,ON,,SFMTA,1,470081,M,-,,SS,IPS,M5,Grey,,,470,HOWARD ST,873,,7039001,,-122.40430370130001,37.781880001400005,,,,,DPT MOS,DPT MOS,N-3,,,,,POINT (-122.404303701 37.781880001),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,South of Market,6,34,32,32,1,10
153664,-,202-07110,-,0,,ON,,SFMTA,2,202071,U,UB,,SS,IPS,M5,Grey,,,202,02ND ST,711,,148000,,-122.3901183975,37.780390202,,,,,,,M-3,,,,,POINT (-122.390118398 37.780390202),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission Bay,6,4,31,31,1,10
157267,-,418-09270,-,0,,ON,,SFMTA,14,418091,T,U5,,SS,IPS,M5,Grey,,,418,FOLSOM ST,927,,5665000,,-122.40401910220001,37.7796462019,,,,,407,407-3,N-3,,,4th St: Unit 400 5th St:,Harrison - 1000,POINT (-122.404019102 37.779646202),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,South of Market,6,34,32,32,1,10
151425,-,584-00050,-,0,,ON,,SFMTA,35,584001,M,-,,SS,IPS,M5,Yellow,,,584,NORTON ST,5,,9714000,,-122.4351243002,37.7246543009,,,,,316,316-2,O-2,,,Mission St: 4300 - 5300,Mission 4800-5100,POINT (-122.4351243 37.724654301),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Outer Mission,11,28,94,94,9,1
151637,-,330-09560,-,0,,ON,,SFMTA,42,330092,M,-,,SS,MacKay,mkBeacon,Grey,,,330,BRANNAN ST,956,,3089000,,-122.4068647974,37.7702835993,,,,,418,418-2,S-1,,,Brannan St: 700 - 900 9th St,9th-11th Brannan Bryant Harrison,POINT (-122.406864797 37.770283599),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,South of Market,6,34,33,33,1,10
159943,-,336-15050,-,0,,ON,,SFMTA,15,336151,M,-,,SS,IPS,M5,Yellow,,,336,BUSH ST,1505,,3445000,,-122.4223272015,37.7883735009,,,,,114,114-1,D-1,,,Bush: 1100 - 1500,Bush: 1100-1500,POINT (-122.422327202 37.788373501),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Western Addition,2,39,100,100,4,6
150850,-,359-17390,-,0,,ON,,SFMTA,15,359171,M,-,,SS,IPS,M5,Grey,,,359,CLAY ST,1739,,4106000,,-122.42201370160001,37.7922071991,,,,,116,116-1,D-2,,,Sacramento 1600-1700,Sacramento 1600- 1700,POINT (-122.422013702 37.792207199),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Nob Hill,3,21,105,105,4,3
161711,-,525-00190,525-00001,19,,ON,,SFMTA,1,525001,M,UV,,MS,MacKay,Tango,Black,,,525,KAPLAN LN,19,,7741000,,-122.3990746007,37.7850973,,,,,M-931,M-931,M-2,,,Kaplan Ln: Unit,Kaplan Ln. Unit,POINT (-122.399074601 37.7850973),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,32,32,1,10
161468,-,570-00540,-,0,,ON,,SFMTA,1,570002,U,U1,,-,-,-,-,,,570,MINNA ST,54,,9039000,,-122.3981282171,37.788512103,,,,,,,R-1,,,,,POINT (-122.398128217 37.788512103),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,32,32,1,10
160493,-,350-14010,-,0,,ON,,SFMTA,15,350141,U,U1,,-,-,-,-,,,350,CALIFORNIA ST,1401,,3547000,,-122.4175097027,37.7908751023,,,,,,,D-2,,,,,POINT (-122.417509703 37.790875102),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Nob Hill,3,21,16,16,6,3
152623,-,350-32270,-,0,,ON,,SFMTA,19,350321,M,-,,SS,MacKay,mkBeacon,Grey,,,350,CALIFORNIA ST,3227,,3566000,,-122.4478143004,37.7870518983,,,,,103,103-4,C-2,,,Divisadero St: Sacramento St,California - Presidio,POINT (-122.4478143 37.787051898),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Presidio Heights,2,31,11,11,8,6
151541,-,418-05410,-,0,,ON,,SFMTA,2,418051,M,-,,SS,IPS,M5,Yellow,,,418,FOLSOM ST,541,,5657000,,-122.3950566013,37.7867209976,,,,,DPT MOS,DPT MOS,M-2,,,,,POINT (-122.395056601 37.786720998),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,30,30,1,10
160253,-,657-24640,-,0,,ON,,SFMTA,33,657244,M,-,,SS,IPS,M5,Green,,,657,SAN BRUNO AVE,2464,,11374000,,-122.40500650150001,37.7308453981,,,,,310,310-2,O-4,,,San Bruno Ave: 2400 - 2700,San Bruno,POINT (-122.405006501 37.730845398),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Portola,9,25,91,91,2,2
159986,-,616-01120,-,0,,ON,,SFMTA,1,616012,U,U1,,-,-,-,-,,,616,POWELL ST,112,,10676000,,-122.40787321890001,37.7859408033,,,,,,,I-3,,,,,POINT (-122.407873219 37.785940803),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,3,8,19,19,6,3
158554,-,691-01070,-,0,,ON,,SFMTA,12,691011,M,-,,SS,IPS,M5,Grey,,,691,UNION ST,107,,12833000,,-122.4018388015,37.8013061014,,,,,203,203-3,G-1,,,Broadway St: Unit - 800,Battery: 800 - 1200 Sansome,POINT (-122.401838802 37.801306101),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,3,8,77,77,6,3
152370,-,462-05510,-,0,,ON,,SFMTA,39,462051,M,-,,SS,IPS,M5,Grey,,,462,HAIGHT ST,551,,6608000,,-122.431611601,37.7718961992,,,,,136,136-1,C-3,,,Haight St: 400 - 500,Haight (Inner),POINT (-122.431611601 37.771896199),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Hayes Valley,5,9,26,26,4,11
155261,-,217-33130,-,0,,ON,,SFMTA,4,217331,M,-,,SS,IPS,M5,Grey,,,217,17TH ST,3313,,797000,,-122.4201372002,37.7633312017,,,,,DPT MOS,DPT MOS,R-2,,,,,POINT (-122.4201372 37.763331202),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
156125,-,203-05590,-,0,,ON,,SFMTA,2,203053,M,-,,SS,IPS,M5,Grey,,,203,03RD ST,559,,178000,,-122.3944534005,37.7803374016,,,,,406,406-1,M-3,,,3rd St: Unit -600 2nd St:,Bryant 300-600 / Harrison 600,POINT (-122.3944534 37.780337402),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,31,31,1,10
162081,-,700-14520,-,0,,ON,,SFMTA,29,700142,M,-,,SS,MacKay,mkBeacon,Grey,,,700,VALENCIA ST,1452,,13074000,,-122.4204759018,37.749054401100004,,,,,301,301-2,R-5,,,Valencia 24th St 400 - 1200,Valencia: McCoppin - 24th St,POINT (-122.420475902 37.749054401),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,8,20,53,53,3,5
152728,-,568-43290,-,0,,ON,,SFMTA,35,568431,M,-,,SS,IPS,M5,Grey,,,568,MISSION ST,4329,,9156000,,-122.43173569790001,37.7281674974,,,,,316,316-3,O-2,,,Mission St: 4300 - 5300,Mission 4800-5100,POINT (-122.431735698 37.728167497),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Excelsior,11,7,90,90,9,1
156928,-,352-05050,-,0,,ON,,SFMTA,16,352051,U,U8,,-,-,-,-,,,352,CASTRO ST,505,,3791000,,-122.43487160250001,37.7606133026,,,,,,,R-1,,,,,POINT (-122.434871603 37.760613303),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Castro/Upper Market,8,5,38,38,3,5
159592,-,441-09240,-,0,,ON,,SFMTA,35,441092,U,U1,,-,-,-,-,,,441,GENEVA AVE,924,,6138201,,-122.44043301789999,37.7160003033,,,,,,,O-2,,,,,POINT (-122.440433018 37.716000303),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Excelsior,11,7,58,58,9,1
161895,-,352-04051,-,0,,ON,,SFMTA,16,352041,U,U1,,-,-,-,-,,,352,CASTRO ST,405,,3790000,,-122.43501150210001,37.7621169993,,,,,,,R-1,,,,,POINT (-122.435011502 37.762116999),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Castro/Upper Market,8,5,38,38,3,5
151024,-,331-19260,-,0,,ON,,SFMTA,41,331192,M,-,,SS,IPS,M5,Grey,,,331,BRYANT ST,1926,,3307000,,-122.4102579986,37.7622690973,,,,,404,404-5,R-3,,,Howard St: Unit - 600 Bryan St,Bryant 1600,POINT (-122.410257999 37.762269097),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
151103,-,616-15060,-,0,,ON,,SFMTA,12,616152,M,-,,SS,IPS,M5,Yellow,,,616,POWELL ST,1506,,10694000,,-122.4104292017,37.7986439028,,,,,206,206-2,G-4,,,Powell St: 1000 - 1700,Powell: 1000 - 1700,POINT (-122.410429202 37.798643903),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Chinatown,3,6,106,106,6,3
156883,-,202-02520,-,0,,ON,,SFMTA,1,202022,U,UC,,SS,IPS,M5,Grey,,,202,02ND ST,252,,137000,,-122.3969881997,37.7856653974,,,,,,,M-2,,,,,POINT (-122.3969882 37.785665397),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,32,32,1,10
154807,-,701-21300,-,0,,ON,,SFMTA,15,701212,U,U1,,-,-,-,-,,,701,VAN NESS AVE,2130,,13163201,,-122.4232274012,37.7956237019,,,,,,,D-2,,,,,POINT (-122.423227401 37.795623702),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Russian Hill,3,32,105,105,4,3
152333,-,725-01990,-,0,,ON,,SFMTA,10,725011,M,-,,SS,IPS,M5,Grey,,,725,WEST PORTAL AVE,199,,13578101,,-122.46795139810001,37.7387566016,,,,,320,320-2,A-1,,,West Portal Ave: Unit - 300,West Portal,POINT (-122.467951398 37.738756602),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,West of Twin Peaks,7,41,46,46,10,8
152745,-,720-16500,-,0,,ON,,SFMTA,15,720162,M,-,,SS,IPS,M5,Grey,,,720,WASHINGTON ST,1650,,13431000,,-122.4207684022,37.7933757984,,,,,116,116-2,D-2,,,Sacramento 1600-1700,Sacramento 1600- 1700,POINT (-122.420768402 37.793375798),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Russian Hill,3,32,105,105,4,3
153942,-,568-47360,-,0,,ON,,SFMTA,35,568472,M,-,,SS,IPS,M5,Grey,,,568,MISSION ST,4736,,9170000,,-122.4367027019,37.7223237016,,,,,316,316-2,O-2,,,Mission St: 4300 - 5300,Mission 4800-5100,POINT (-122.436702702 37.722323702),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Outer Mission,11,28,80,80,9,1
159609,-,569-21160,-,0,,ON,,SFMTA,16,569212,M,UY,,SS,IPS,M5,Grey,,,569,MARKET ST,2116,,8764201,,-122.4296043978,37.7671519023,,,,,305,305-2,R-1,,,Market St: 1600-2300 Castro St,19th St / Castro / Market,POINT (-122.429604398 37.767151902),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Castro/Upper Market,8,5,28,28,3,5
161848,-,445-01100,-,0,,ON,,SFMTA,12,445012,M,-,,SS,IPS,M5,Grey,,,445,GREEN ST,110,,6440000,,-122.4019424018,37.800453701,,,,,203,203-3,G-1,,,Broadway St: Unit - 800,Battery: 800 - 1200 Sansome,POINT (-122.401942402 37.800453701),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,3,8,77,77,6,3
157331,-,419-15270,-,0,,ON,,SFMTA,15,419151,U,U1,,-,-,-,-,,,419,FRANKLIN ST,1527,,5824000,,-122.4238451027,37.789080302100004,,,,,,,D-1,,,,,POINT (-122.423845103 37.789080302),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Western Addition,2,39,100,100,4,6
157531,-,616-04070,-,0,,ON,,SFMTA,1,616041,U,U3,,-,-,-,-,,,616,POWELL ST,407,,10679000,,-122.4085154009,37.7885182005,,,,,,,I-3,,,,,POINT (-122.408515401 37.7885182),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Nob Hill,3,21,19,19,6,3
153055,-,700-07280,-,0,,ON,,SFMTA,4,700072,U,U4,,-,-,-,-,,,700,VALENCIA ST,728,,13064000,,-122.421622602,37.7610307996,,,,,,,R-3,,,,,POINT (-122.421622602 37.7610308),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,37,37,3,5
159155,-,400-07130,-,0,,ON,,SFMTA,3,400071,M,-,,SS,IPS,M5,Grey,,,400,EDDY ST,713,,5065000,,-122.4196476021,37.782981702,,,,,402,402-1,E-4,,,Eddy St: 100 - 900,Eddy: 100-800,POINT (-122.419647602 37.782981702),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,5,36,20,20,4,10
161066,-,419-12060,-,0,,ON,,SFMTA,15,419122,U,U1,,-,-,-,-,,,419,FRANKLIN ST,1206,,5818000,,-122.42299879870001,37.785779698700004,,,,,,,E-3,,,,,POINT (-122.422998799 37.785779699),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Western Addition,2,39,100,100,4,11
159755,-,606-16010,-,0,,ON,,SFMTA,15,606161,M,-,,SS,IPS,M5,Green,,,606,PINE ST,1601,,10478000,,-122.4224108976,37.7893093013,,,,,115,115-1,D-1,,,California: 1400 - 1700,California: 1400- 1700,POINT (-122.422410898 37.789309301),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Western Addition,2,39,100,100,4,6
151374,-,590-00160,590-00004,16,,ON,,SFMTA,3,590002,M,-,,MS,MacKay,Tango,Grey,,,590,OAK ST,16,,9750000,,-122.41991890189999,37.775429299900004,,,,,M-411,M411-3,J-5,,,Gough St: Oak St: Fell St,Fell St. Unit - 300,POINT (-122.419918902 37.7754293),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Hayes Valley,6,9,21,21,4,11
155074,-,324-05010,324-05001,1,,ON,,SFMTA,1,324051,T,UD,,MS,MacKay,Elite,Black,,,324,BATTERY ST,501,,2760000,,-122.40059550260001,37.795977502,,,,,DPT MOS,DPT MOS,G-2,,,,,POINT (-122.400595503 37.795977502),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Chinatown,3,6,106,106,6,3
152359,-,203-07140,-,0,,ON,,SFMTA,2,203072,M,-,,SS,IPS,M5,Grey,,,203,03RD ST,714,,180000,,-122.3924191014,37.778461598700005,,,,,419,419-52,M-3,,,Townsend St: Unit-300 King St,King St,POINT (-122.392419101 37.778461599),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission Bay,6,4,34,34,1,10
160461,-,350-09280,-,0,,ON,,SFMTA,12,350092,M,-,,SS,IPS,M5,Grey,,,350,CALIFORNIA ST,928,,3540000,,-122.4102357977,37.791992499399996,,,,,210,210-2,I-4,,,California: Unit - 900 Pine St,California: Unit - 700,POINT (-122.410235798 37.791992499),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Nob Hill,3,21,16,16,6,3
