location_id,longitude,latitude,geo_point,location_grid
5789,-122.3934229013,37.7833304004,POINT(-122.3934229013 37.7833304004),-122.393_37.783
5790,-122.4802889002,37.7637244024,POINT(-122.4802889002 37.7637244024),-122.48_37.764
5791,-122.4173505024,37.7813564007,POINT(-122.4173505024 37.7813564007),-122.417_37.781
5792,-122.4665631985,37.7402610023,POINT(-122.4665631985 37.7402610023),-122.467_37.74
5793,-122.4011344981,37.7868446977,POINT(-122.4011344981 37.7868446977),-122.401_37.787
5794,-122.3974687007,37.7954234024,POINT(-122.3974687007 37.7954234024),-122.397_37.795
5795,-122.4343032983,37.7251812991,POINT(-122.4343032983 37.7251812991),-122.434_37.725
5796,-122.4088755531,37.778267408000005,POINT(-122.4088755531 37.778267408000005),-122.409_37.778
5797,-122.4377747026,37.7743345004,POINT(-122.4377747026 37.7743345004),-122.438_37.774
5798,-122.4211050027,37.743015597500005,POINT(-122.4211050027 37.743015597500005),-122.421_37.743
5799,-122.4345786997,37.7512130988,POINT(-122.4345786997 37.7512130988),-122.435_37.751
5800,-122.3907781986,37.7884172992,POINT(-122.3907781986 37.7884172992),-122.391_37.788
5801,-122.3927282986,37.786358402,POINT(-122.3927282986 37.786358402),-122.393_37.786
5802,-122.3966772982,37.795714802,POINT(-122.3966772982 37.795714802),-122.397_37.796
5803,-122.4117535983,37.7887624995,POINT(-122.4117535983 37.7887624995),-122.412_37.789
5804,-122.4281831009,37.7980805998,POINT(-122.4281831009 37.7980805998),-122.428_37.798
5805,-122.4807025974,37.7427471027,POINT(-122.4807025974 37.7427471027),-122.481_37.743
5806,-122.4189350006,37.7537691992,POINT(-122.4189350006 37.7537691992),-122.419_37.754
5807,-122.4328876005,37.7838537999,POINT(-122.4328876005 37.7838537999),-122.433_37.784
5808,-122.4191728008,37.7589372014,POINT(-122.4191728008 37.7589372014),-122.419_37.759
5809,-122.4475925991,37.7699858014,POINT(-122.4475925991 37.7699858014),-122.448_37.77
5810,-122.4347550997,37.7972447005,POINT(-122.4347550997 37.7972447005),-122.435_37.797
5811,-122.4227820986,37.784699601,POINT(-122.4227820986 37.784699601),-122.423_37.785
5812,-122.4050109998,37.7879577027,POINT(-122.4050109998 37.7879577027),-122.405_37.788
5813,-122.4230465979,37.7759847016,POINT(-122.4230465979 37.7759847016),-122.423_37.776
5814,-122.4342189987,37.7843998977,POINT(-122.4342189987 37.7843998977),-122.434_37.784
5815,-122.4745058045,37.7804216033,POINT(-122.4745058045 37.7804216033),-122.475_37.78
5816,-122.420053398,37.7942616985,POINT(-122.420053398 37.7942616985),-122.42_37.794
5817,-122.4153663899,37.7863864553,POINT(-122.4153663899 37.7863864553),-122.415_37.786
5818,-122.3989474026,37.7849984997,POINT(-122.3989474026 37.7849984997),-122.399_37.785
5819,-122.4476152023,37.7698585027,POINT(-122.4476152023 37.7698585027),-122.448_37.77
5820,-122.4223281012,37.7807224997,POINT(-122.4223281012 37.7807224997),-122.422_37.781
5821,-122.4181910005,37.7668191016,POINT(-122.4181910005 37.7668191016),-122.418_37.767
5822,-122.4326377974,37.7826190003,POINT(-122.4326377974 37.7826190003),-122.433_37.783
5823,-122.4208084007,37.7877310001,POINT(-122.4208084007 37.7877310001),-122.421_37.788
5824,-122.4213349016,37.760290102,POINT(-122.4213349016 37.760290102),-122.421_37.76
5825,-122.419010801,37.7682772008,POINT(-122.419010801 37.7682772008),-122.419_37.768
5826,-122.3960085005,37.7900170022,POINT(-122.3960085005 37.7900170022),-122.396_37.79
5827,-122.3905679022,37.7804571007,POINT(-122.3905679022 37.7804571007),-122.391_37.78
5828,-122.3976143,37.7757795014,POINT(-122.3976143 37.7757795014),-122.398_37.776
5829,-122.4223076996,37.7874160976,POINT(-122.4223076996 37.7874160976),-122.422_37.787
5830,-122.3982443006,37.781739599,POINT(-122.3982443006 37.781739599),-122.398_37.782
5831,-122.473193798,37.7638142005,POINT(-122.473193798 37.7638142005),-122.473_37.764
5832,-122.3906308,37.7353646018,POINT(-122.3906308 37.7353646018),-122.391_37.735
5833,-122.4094456022,37.7947297999,POINT(-122.4094456022 37.7947297999),-122.409_37.795
5834,-122.4190674012,37.806535202000006,POINT(-122.4190674012 37.806535202000006),-122.419_37.807
5835,-122.4133960993,37.7777646993,POINT(-122.4133960993 37.7777646993),-122.413_37.778
5836,-122.419103801,37.789729,POINT(-122.419103801 37.789729),-122.419_37.79
5837,-122.4201150999,37.7687454977,POINT(-122.4201150999 37.7687454977),-122.42_37.769
5838,-122.4145471023,37.784848201,POINT(-122.4145471023 37.784848201),-122.415_37.785
5839,-122.4051051007,37.7297243018,POINT(-122.4051051007 37.7297243018),-122.405_37.73
5840,-122.4171735996,37.7843718016,POINT(-122.4171735996 37.7843718016),-122.417_37.784
5841,-122.3924703986,37.7872185976,POINT(-122.3924703986 37.7872185976),-122.392_37.787
5842,-122.4271366985,37.7516576023,POINT(-122.4271366985 37.7516576023),-122.427_37.752
5843,-122.4057450981,37.7809677989,POINT(-122.4057450981 37.7809677989),-122.406_37.781
5844,-122.4681180024,37.739245998600005,POINT(-122.4681180024 37.739245998600005),-122.468_37.739
5845,-122.4347130002,37.7253672992,POINT(-122.4347130002 37.7253672992),-122.435_37.725
5846,-122.4217160993,37.775581699700005,POINT(-122.4217160993 37.775581699700005),-122.422_37.776
5847,-122.4019151998,37.8025120002,POINT(-122.4019151998 37.8025120002),-122.402_37.803
5848,-122.4239646007,37.7946692993,POINT(-122.4239646007 37.7946692993),-122.424_37.795
5849,-122.4194035993,37.7838110019,POINT(-122.4194035993 37.7838110019),-122.419_37.784
5850,-122.4027461984,37.7796290972,POINT(-122.4027461984 37.7796290972),-122.403_37.78
5851,-122.4853839015,37.7631291979,POINT(-122.4853839015 37.7631291979),-122.485_37.763
5852,-122.4300299023,37.7515934025,POINT(-122.4300299023 37.7515934025),-122.43_37.752
5853,-122.4155945999,37.7756221005,POINT(-122.4155945999 37.7756221005),-122.416_37.776
5854,-122.4348239989,37.7971115009,POINT(-122.4348239989 37.7971115009),-122.435_37.797
5855,-122.4103662984,37.779557499000006,POINT(-122.4103662984 37.779557499000006),-122.41_37.78
5856,-122.4615632982,37.7605770984,POINT(-122.4615632982 37.7605770984),-122.462_37.761
5857,-122.3968813025,37.785281998,POINT(-122.3968813025 37.785281998),-122.397_37.785
5858,-122.3946214017,37.7964456984,POINT(-122.3946214017 37.7964456984),-122.395_37.796
5859,-122.4687983,37.7377209001,POINT(-122.4687983 37.7377209001),-122.469_37.738
5860,-122.4505040978,37.7877925009,POINT(-122.4505040978 37.7877925009),-122.451_37.788
5861,-122.4209855409,37.7896257789,POINT(-122.4209855409 37.7896257789),-122.421_37.79
5862,-122.3984007183,37.7843161055,POINT(-122.3984007183 37.7843161055),-122.398_37.784
5863,-122.391372699,37.7800632016,POINT(-122.391372699 37.7800632016),-122.391_37.78
5864,-122.4239640978,37.7947771017,POINT(-122.4239640978 37.7947771017),-122.424_37.795
5865,-122.4132407994,37.777640401300005,POINT(-122.4132407994 37.777640401300005),-122.413_37.778
5866,-122.4198486001,37.7925902017,POINT(-122.4198486001 37.7925902017),-122.42_37.793
5867,-122.4205104017,37.7568916985,POINT(-122.4205104017 37.7568916985),-122.421_37.757
5868,-122.4663002023,37.7627465025,POINT(-122.4663002023 37.7627465025),-122.466_37.763
5869,-122.4215332006,37.7776446984,POINT(-122.4215332006 37.7776446984),-122.422_37.778
5870,-122.4112101995,37.773559001200006,POINT(-122.4112101995 37.773559001200006),-122.411_37.774
5871,-122.484435179,37.7633085542,POINT(-122.484435179 37.7633085542),-122.484_37.763
5872,-122.409088399,37.7976484009,POINT(-122.409088399 37.7976484009),-122.409_37.798
5873,-122.4228374024,37.7892550983,POINT(-122.4228374024 37.7892550983),-122.423_37.789
5874,-122.4235233997,37.7947255977,POINT(-122.4235233997 37.7947255977),-122.424_37.795
5875,-122.4097631981,37.7890144986,POINT(-122.4097631981 37.7890144986),-122.41_37.789
5876,-122.4595727974,37.781368398,POINT(-122.4595727974 37.781368398),-122.46_37.781
5877,-122.4334392973,37.7865809024,POINT(-122.4334392973 37.7865809024),-122.433_37.787
5878,-122.3927430005,37.7763601997,POINT(-122.3927430005 37.7763601997),-122.393_37.776
5879,-122.3929326997,37.7822783989,POINT(-122.3929326997 37.7822783989),-122.393_37.782
5880,-122.4047146996,37.7971256998,POINT(-122.4047146996 37.7971256998),-122.405_37.797
5881,-122.4762178992,37.7802269001,POINT(-122.4762178992 37.7802269001),-122.476_37.78
5882,-122.482278099,37.782202498,POINT(-122.482278099 37.782202498),-122.482_37.782
5883,-122.4325802026,37.7276417006,POINT(-122.4325802026 37.7276417006),-122.433_37.728
5884,-122.388198299,37.788480197,POINT(-122.388198299 37.788480197),-122.388_37.788
5885,-122.4496841018,37.7868139976,POINT(-122.4496841018 37.7868139976),-122.45_37.787
5886,-122.3971112014,37.7819522981,POINT(-122.3971112014 37.7819522981),-122.397_37.782
5887,-122.407603299,37.7819384009,POINT(-122.407603299 37.7819384009),-122.408_37.782
5888,-122.4091798008,37.800747201700005,POINT(-122.4091798008 37.800747201700005),-122.409_37.801
5889,-122.4024484006,37.7735299998,POINT(-122.4024484006 37.7735299998),-122.402_37.774
5890,-122.4185041987,37.7851573982,POINT(-122.4185041987 37.7851573982),-122.419_37.785
5891,-122.3985838012,37.7873291996,POINT(-122.3985838012 37.7873291996),-122.399_37.787
5892,-122.4334778988,37.7861130972,POINT(-122.4334778988 37.7861130972),-122.433_37.786
5893,-122.4526400023,37.7447193981,POINT(-122.4526400023 37.7447193981),-122.453_37.745
5894,-122.3922927023,37.7870775972,POINT(-122.3922927023 37.7870775972),-122.392_37.787
5895,-122.4499516019,37.7654310976,POINT(-122.4499516019 37.7654310976),-122.45_37.765
5896,-122.4097008982,37.7964995996,POINT(-122.4097008982 37.7964995996),-122.41_37.796
5897,-122.4074917023,37.7820267015,POINT(-122.4074917023 37.7820267015),-122.407_37.782
5898,-122.4348096994,37.7599479974,POINT(-122.4348096994 37.7599479974),-122.435_37.76
5899,-122.4182594975,37.7512985998,POINT(-122.4182594975 37.7512985998),-122.418_37.751
5900,-122.4142822176,37.787612803,POINT(-122.4142822176 37.787612803),-122.414_37.788
5901,-122.4017997027,37.7813960974,POINT(-122.4017997027 37.7813960974),-122.402_37.781
5902,-122.4827989002,37.7426550024,POINT(-122.4827989002 37.7426550024),-122.483_37.743
5903,-122.4208664985,37.7852498003,POINT(-122.4208664985 37.7852498003),-122.421_37.785
5904,-122.4208051988,37.7836367981,POINT(-122.4208051988 37.7836367981),-122.421_37.784
5905,-122.4654924997,37.7406729002,POINT(-122.4654924997 37.7406729002),-122.465_37.741
5906,-122.4267047008,37.7431028978,POINT(-122.4267047008 37.7431028978),-122.427_37.743
5907,-122.4024538991,37.7942605027,POINT(-122.4024538991 37.7942605027),-122.402_37.794
5908,-122.3915881027,37.73266860180001,POINT(-122.3915881027 37.73266860180001),-122.392_37.733
5909,-122.4135663022,37.7883223993,POINT(-122.4135663022 37.7883223993),-122.414_37.788
5910,-122.4362211001,37.7969336984,POINT(-122.4362211001 37.7969336984),-122.436_37.797
5911,-122.4351497979,37.7980343987,POINT(-122.4351497979 37.7980343987),-122.435_37.798
5912,-122.4356282984,37.7612096024,POINT(-122.4356282984 37.7612096024),-122.436_37.761
5913,-122.4216965024,37.7808029995,POINT(-122.4216965024 37.7808029995),-122.422_37.781
5914,-122.3891922978,37.7891524983,POINT(-122.3891922978 37.7891524983),-122.389_37.789
5915,-122.4575159007,37.7814619009,POINT(-122.4575159007 37.7814619009),-122.458_37.781
5916,-122.3968841021,37.7839983989,POINT(-122.3968841021 37.7839983989),-122.397_37.784
5917,-122.4291897004,37.7723288004,POINT(-122.4291897004 37.7723288004),-122.429_37.772
5918,-122.3995014017,37.799817101,POINT(-122.3995014017 37.799817101),-122.4_37.8
5919,-122.4137782973,37.7780704991,POINT(-122.4137782973 37.7780704991),-122.414_37.778
5920,-122.3895220977,37.7906953999,POINT(-122.3895220977 37.7906953999),-122.39_37.791
5921,-122.4076894985,37.7959354025,POINT(-122.4076894985 37.7959354025),-122.408_37.796
5922,-122.3918912985,37.730966002600006,POINT(-122.3918912985 37.730966002600006),-122.392_37.731
5923,-122.4195355025,37.7853086022,POINT(-122.4195355025 37.7853086022),-122.42_37.785
5924,-122.3935008028,37.7854899027,POINT(-122.3935008028 37.7854899027),-122.394_37.785
5925,-122.3996711017,37.7981322994,POINT(-122.3996711017 37.7981322994),-122.4_37.798
5926,-122.4537330975,37.7442175009,POINT(-122.4537330975 37.7442175009),-122.454_37.744
5927,-122.473377127,37.7804726408,POINT(-122.473377127 37.7804726408),-122.473_37.78
5928,-122.4221863188,37.7864632026,POINT(-122.4221863188 37.7864632026),-122.422_37.786
5929,-122.3930910003,37.7825373997,POINT(-122.3930910003 37.7825373997),-122.393_37.783
5930,-122.4205821005,37.7839433019,POINT(-122.4205821005 37.7839433019),-122.421_37.784
5931,-122.3988230989,37.7923219026,POINT(-122.3988230989 37.7923219026),-122.399_37.792
5932,-122.4240683016,37.7758544021,POINT(-122.4240683016 37.7758544021),-122.424_37.776
5933,-122.4601917004,37.7813404024,POINT(-122.4601917004 37.7813404024),-122.46_37.781
5934,-122.4039114003,37.7289421976,POINT(-122.4039114003 37.7289421976),-122.404_37.729
5935,-122.4150392152,37.778965607,POINT(-122.4150392152 37.778965607),-122.415_37.779
5936,-122.4416030978,37.7990253017,POINT(-122.4416030978 37.7990253017),-122.442_37.799
5937,-122.4466050991,37.7882891008,POINT(-122.4466050991 37.7882891008),-122.447_37.788
5938,-122.4171772988,37.7819815007,POINT(-122.4171772988 37.7819815007),-122.417_37.782
5939,-122.4015128014,37.801276099800006,POINT(-122.4015128014 37.801276099800006),-122.402_37.801
5940,-122.3992572983,37.7997198989,POINT(-122.3992572983 37.7997198989),-122.399_37.8
5941,-122.3997857996,37.7919778981,POINT(-122.3997857996 37.7919778981),-122.4_37.792
5942,-122.4199420975,37.7864754022,POINT(-122.4199420975 37.7864754022),-122.42_37.786
5943,-122.421351101,37.7934921001,POINT(-122.421351101 37.7934921001),-122.421_37.793
5944,-122.4340583009,37.7844202992,POINT(-122.4340583009 37.7844202992),-122.434_37.784
5945,-122.4368012005,37.8008069982,POINT(-122.4368012005 37.8008069982),-122.437_37.801
5946,-122.4168400669,37.7792252795,POINT(-122.4168400669 37.7792252795),-122.417_37.779
5947,-122.4185606984,37.8078112015,POINT(-122.4185606984 37.8078112015),-122.419_37.808
5948,-122.4372169987,37.7726695974,POINT(-122.4372169987 37.7726695974),-122.437_37.773
5949,-122.4193124992,37.7603963007,POINT(-122.4193124992 37.7603963007),-122.419_37.76
5950,-122.3976922014,37.7821739995,POINT(-122.3976922014 37.7821739995),-122.398_37.782
5951,-122.3927777016,37.7863193982,POINT(-122.3927777016 37.7863193982),-122.393_37.786
5952,-122.4167704021,37.806247702700006,POINT(-122.4167704021 37.806247702700006),-122.417_37.806
5953,-122.4148244985,37.785512098,POINT(-122.4148244985 37.785512098),-122.415_37.786
5954,-122.399227699,37.7864862987,POINT(-122.399227699 37.7864862987),-122.399_37.786
5955,-122.4660347027,37.7635498018,POINT(-122.4660347027 37.7635498018),-122.466_37.764
5956,-122.3957864975,37.7884694011,POINT(-122.3957864975 37.7884694011),-122.396_37.788
5957,-122.4218405985,37.779163700400005,POINT(-122.4218405985 37.779163700400005),-122.422_37.779
5958,-122.4106562004,37.786144602,POINT(-122.4106562004 37.786144602),-122.411_37.786
5959,-122.4107460992,37.800800801200005,POINT(-122.4107460992 37.800800801200005),-122.411_37.801
5960,-122.414465999,37.7837584027,POINT(-122.414465999 37.7837584027),-122.414_37.784
5961,-122.4193627012,37.7844537989,POINT(-122.4193627012 37.7844537989),-122.419_37.784
5962,-122.4344095026,37.7906309989,POINT(-122.4344095026 37.7906309989),-122.434_37.791
5963,-122.4306654015,37.7720166025,POINT(-122.4306654015 37.7720166025),-122.431_37.772
5964,-122.401326399,37.7793144015,POINT(-122.401326399 37.7793144015),-122.401_37.779
5965,-122.4106641018,37.7527580009,POINT(-122.4106641018 37.7527580009),-122.411_37.753
5966,-122.4049661977,37.7113889719,POINT(-122.4049661977 37.7113889719),-122.405_37.711
5967,-122.4193238986,37.806498701600006,POINT(-122.4193238986 37.806498701600006),-122.419_37.806
5968,-122.398500798,37.7793443025,POINT(-122.398500798 37.7793443025),-122.399_37.779
5969,-122.3992260003,37.7988938008,POINT(-122.3992260003 37.7988938008),-122.399_37.799
5970,-122.3970336017,37.776795701000005,POINT(-122.3970336017 37.776795701000005),-122.397_37.777
5971,-122.3940530975,37.786837997700005,POINT(-122.3940530975 37.786837997700005),-122.394_37.787
5972,-122.4208174978,37.7749732015,POINT(-122.4208174978 37.7749732015),-122.421_37.775
5973,-122.4010768027,37.7975818989,POINT(-122.4010768027 37.7975818989),-122.401_37.798
5974,-122.4177873002,37.7635942985,POINT(-122.4177873002 37.7635942985),-122.418_37.764
5975,-122.4072961972,37.7822668989,POINT(-122.4072961972 37.7822668989),-122.407_37.782
5976,-122.4809506012,37.7806004983,POINT(-122.4809506012 37.7806004983),-122.481_37.781
5977,-122.3972839021,37.7827564021,POINT(-122.3972839021 37.7827564021),-122.397_37.783
5978,-122.4042840988,37.729504601,POINT(-122.4042840988 37.729504601),-122.404_37.73
5979,-122.4023659003,37.7793261026,POINT(-122.4023659003 37.7793261026),-122.402_37.779
5980,-122.4199391973,37.7538024978,POINT(-122.4199391973 37.7538024978),-122.42_37.754
5981,-122.4213654005,37.7890129005,POINT(-122.4213654005 37.7890129005),-122.421_37.789
5982,-122.4043794011,37.7879003984,POINT(-122.4043794011 37.7879003984),-122.404_37.788
5983,-122.4115912017,37.7712025017,POINT(-122.4115912017 37.7712025017),-122.412_37.771
5984,-122.4711927024,37.7825622995,POINT(-122.4711927024 37.7825622995),-122.471_37.783
5985,-122.4623302982,37.7827755016,POINT(-122.4623302982 37.7827755016),-122.462_37.783
5986,-122.4206293018,37.7529218,POINT(-122.4206293018 37.7529218),-122.421_37.753
5987,-122.3858516009,37.7701825973,POINT(-122.3858516009 37.7701825973),-122.386_37.77
5988,-122.4297690016,37.7670216978,POINT(-122.4297690016 37.7670216978),-122.43_37.767
5989,-122.4833696016,37.7633554981,POINT(-122.4833696016 37.7633554981),-122.483_37.763
5990,-122.4193863996,37.7882980973,POINT(-122.4193863996 37.7882980973),-122.419_37.788
5991,-122.4039179997,37.7286200978,POINT(-122.4039179997 37.7286200978),-122.404_37.729
5992,-122.4200845004,37.748229599400005,POINT(-122.4200845004 37.748229599400005),-122.42_37.748
5993,-122.4141076,37.7865512975,POINT(-122.4141076 37.7865512975),-122.414_37.787
5994,-122.3872522354,37.7606269144,POINT(-122.3872522354 37.7606269144),-122.387_37.761
5995,-122.4095030014,37.8013006979,POINT(-122.4095030014 37.8013006979),-122.41_37.801
